ts,anchor_addr,range
527027000,5,0.84912109375
527277100,5,0.87744140625
527527000,5,0.8681640625
527777100,5,0.8583984375
528027000,5,0.8818359375
528277000,5,0.84912109375
528527100,5,0.87255859375
528777100,5,0.90087890625
529027100,5,0.88671875
529277100,5,0.9052734375
529777100,5,0.8818359375
530027100,5,0.87255859375
530277100,5,0.8583984375
530527100,5,0.8681640625
530777100,5,0.8447265625
531027100,5,0.9052734375
531277100,5,0.87744140625
531527100,5,0.87255859375
531777100,5,0.87744140625
532027100,5,0.90087890625
532277100,5,0.86328125
532527100,5,0.86328125
532777100,5,0.87255859375
533027100,5,0.88671875
533277100,5,0.82568359375
533527100,5,0.8583984375
533777100,5,0.84912109375
534027100,5,0.83984375
534277100,5,0.87255859375
534527100,5,0.87744140625
534777100,5,0.89599609375
535027100,5,0.89599609375
535277100,5,0.8681640625
535527100,5,0.89599609375
535777100,5,0.8681640625
536027100,5,0.88671875
536277100,5,0.85400390625
536527100,5,0.86328125
536777100,5,0.87255859375
537027100,5,0.8583984375
537277100,5,0.87255859375
537527100,5,0.8818359375
537777100,5,0.87255859375
538027100,5,0.87255859375
538277100,5,0.89599609375
538527100,5,0.87744140625
538777100,5,0.8916015625
539027100,5,0.85400390625
539277100,5,0.86328125
539527100,5,0.87744140625
540027100,5,0.9052734375
540277100,5,0.86328125
540527100,5,0.8681640625
540777100,5,0.8818359375
541027100,5,0.8818359375
541277100,5,0.91015625
541527100,5,0.9052734375
541777100,5,0.8916015625
542027100,5,0.8681640625
542277100,5,0.8583984375
542777100,5,0.88671875
543027100,5,0.88671875
543277100,5,0.87255859375
543527100,5,0.8681640625
543777100,5,0.88671875
544027100,5,0.8818359375
544277100,5,0.87255859375
544527100,5,0.8681640625
544777100,5,0.89599609375
545027100,5,0.8916015625
545277100,5,0.8583984375
545527100,5,0.87255859375
545777100,5,0.87255859375
546027100,5,0.88671875
546277100,5,0.88671875
546527100,5,0.8447265625
546777100,5,0.87255859375
547027200,5,0.8681640625
547277100,5,0.84912109375
547527200,5,0.88671875
547777100,5,0.8818359375
548027100,5,0.8681640625
548277100,5,0.83056640625
548527100,5,0.8818359375
548777100,5,0.87744140625
549027100,5,0.87744140625
549277200,5,0.86328125
549527100,5,0.88671875
549777200,5,0.8681640625
550027100,5,0.92919921875
550277200,5,0.87255859375
550527100,5,0.83056640625
550777100,5,0.86328125
551027100,5,0.86328125
551277100,5,0.8583984375
551527200,5,0.84912109375
551777100,5,0.8681640625
552027200,5,0.84912109375
552277100,5,0.9150390625
552527200,5,0.8681640625
552777100,5,0.8818359375
553027200,5,0.88671875
553277100,5,0.86328125
553527100,5,0.8583984375
553777100,5,0.87744140625
554027100,5,0.85400390625
554277200,5,0.8681640625
554527100,5,0.83984375
554777200,5,0.8916015625
555027100,5,0.8349609375
555277200,5,0.88671875
555527100,5,0.8916015625
555777100,5,0.8916015625
556027100,5,0.8916015625
556277100,5,0.89599609375
556527200,5,0.8349609375
556777100,5,0.85400390625
557027200,5,0.85400390625
557277200,5,0.8583984375
557527200,5,0.87744140625
557777200,5,0.8681640625
558027200,5,0.85400390625
558277200,5,0.8681640625
558527200,5,0.82568359375
559027200,5,0.88671875
559277200,5,0.84912109375
559527200,5,0.87744140625
559777200,5,0.87255859375
560027200,5,0.86328125
560277200,5,0.8349609375
560527200,5,0.85400390625
560777200,5,0.8818359375
561027200,5,0.88671875
561277200,5,0.9150390625
561527200,5,0.8818359375
561777200,5,0.8583984375
562027200,5,0.88671875
562277200,5,0.83984375
562527200,5,0.86328125
562777200,5,0.87255859375
563027200,5,0.86328125
563277200,5,0.92919921875
563527200,5,0.87744140625
563777200,5,0.84912109375
564027200,5,0.83984375
564277200,5,0.9052734375
564527200,5,0.90087890625
564777200,5,0.82568359375
565027200,5,0.87255859375
565277200,5,0.89599609375
565527200,5,0.8583984375
565777200,5,0.87744140625
566027200,5,0.8916015625
566277200,5,0.86328125
566527200,5,0.8916015625
566777200,5,0.87744140625
567027200,5,0.85400390625
567277200,5,0.87255859375
567527200,5,0.8349609375
567777200,5,0.88671875
568027200,5,0.89599609375
568277200,5,0.87255859375
568527200,5,0.8681640625
568777200,5,0.88671875
569027200,5,0.9052734375
569277200,5,0.82568359375
569527200,5,0.83984375
569777200,5,0.8916015625
570027200,5,0.87255859375
570277200,5,0.9150390625
570527200,5,0.8447265625
570777200,5,0.8349609375
571027200,5,0.88671875
571277200,5,0.87744140625
571527200,5,0.87255859375
571777200,5,0.87744140625
572027200,5,0.8916015625
572277200,5,0.86328125
572527200,5,0.87255859375
572777200,5,0.8818359375
573027200,5,0.8583984375
573277200,5,0.85400390625
573527200,5,0.89599609375
573777300,5,0.85400390625
574027200,5,0.8818359375
574277200,5,0.9384765625
574527200,5,0.91015625
574777200,5,0.8583984375
575277200,5,0.87744140625
575527300,5,0.87744140625
575777200,5,0.8583984375
576027200,5,0.85400390625
576277200,5,0.86328125
576527200,5,0.8681640625
576777200,5,0.85400390625
577027200,5,0.85400390625
577527200,5,0.8916015625
577777300,5,0.8447265625
578027200,5,0.87744140625
578277300,5,0.87744140625
578527200,5,0.85400390625
578777200,5,0.88671875
579027200,5,0.83984375
579277200,5,0.90087890625
579527300,5,0.87744140625
579777200,5,0.8818359375
580027300,5,0.8681640625
580277200,5,0.8212890625
580527300,5,0.86328125
580777200,5,0.87255859375
581027200,5,0.91015625
581277200,5,0.8583984375
581527200,5,0.89599609375
581777300,5,0.82568359375
582027200,5,0.8818359375
582277300,5,0.89599609375
582527200,5,0.86328125
582777300,5,0.86328125
583027200,5,0.8447265625
583277200,5,0.8681640625
583527200,5,0.90087890625
583777200,5,0.8583984375
584027300,5,0.88671875
584277200,5,0.8916015625
584527300,5,0.8916015625
584777200,5,0.8681640625
585027300,5,0.8818359375
585277200,5,0.92431640625
585527300,5,0.87744140625
585777300,5,0.87744140625
586027200,5,0.85400390625
586277300,5,0.8818359375
586527300,5,0.89599609375
586777300,5,0.8583984375
587027300,5,0.8818359375
587277300,5,0.86328125
587527300,5,0.8681640625
587777300,5,0.8583984375
588027300,5,0.91015625
588277300,5,0.86328125
588527300,5,0.86328125
588777300,5,0.86328125
589027300,5,0.9052734375
589277300,5,0.88671875
589527300,5,0.9150390625
589777300,5,0.91015625
590027300,5,0.8349609375
590277300,5,0.8916015625
590527300,5,0.86328125
590777300,5,0.83056640625
591027300,5,0.83984375
591527300,5,0.91015625
591777300,5,0.87255859375
592027300,5,0.87255859375
592277300,5,0.83984375
592527300,5,0.84912109375
592777300,5,0.8681640625
593027300,5,0.88671875
593277300,5,0.8681640625
593527300,5,0.9052734375
593777300,5,0.87255859375
594027300,5,0.86328125
594277300,5,0.86328125
594527300,5,0.8349609375
594777300,5,0.84912109375
595027300,5,0.87255859375
595277300,5,0.8681640625
595527300,5,0.8583984375
595777300,5,0.8818359375
596027300,5,0.8916015625
596277300,5,0.90087890625
596527300,5,0.88671875
596777300,5,0.87744140625
597027300,5,0.8583984375
597277300,5,0.90087890625
597527300,5,0.8681640625
597777300,5,0.89599609375
598027300,5,0.8447265625
598277300,5,0.87255859375
598527300,5,0.83984375
598777300,5,0.8681640625
599027300,5,0.8447265625
599277300,5,0.85400390625
599527300,5,0.85400390625
599777300,5,0.8681640625
600027300,5,0.8681640625
600277300,5,0.84912109375
600527300,5,0.8818359375
600777300,5,0.87744140625
601027300,5,0.90087890625
601277300,5,0.8916015625
601527300,5,0.87255859375
601777300,5,0.8818359375
602027300,5,0.87255859375
602277300,5,0.8583984375
602527300,5,0.9150390625
602777300,5,0.8818359375
603027300,5,0.86328125
603277300,5,0.89599609375
603777300,5,0.91943359375
604027300,5,0.8681640625
604277300,5,0.87744140625
604527300,5,0.8818359375
604777300,5,0.8916015625
605027300,5,0.87255859375
605277300,5,0.9052734375
605527300,5,0.9150390625
605777400,5,0.9150390625
606027300,5,0.9150390625
606277300,5,0.87255859375
606527300,5,0.87744140625
606777300,5,0.8681640625
607027300,5,0.84912109375
607277300,5,0.87255859375
607527400,5,0.84912109375
607777300,5,0.8447265625
608027400,5,0.88671875
608277300,5,0.87255859375
608527400,5,0.90087890625
608777300,5,0.87744140625
609027300,5,0.89599609375
609277300,5,0.8583984375
609527300,5,0.83984375
610027300,5,0.8681640625
610277400,5,0.8818359375
610527300,5,0.8916015625
610777400,5,0.8681640625
611027300,5,0.8681640625
611277300,5,0.90087890625
611527300,5,0.9052734375
611777300,5,0.89599609375
612277300,5,0.88671875
612777300,5,0.88671875
613027400,5,0.87255859375
613277300,5,0.88671875
613527300,5,0.87744140625
613777300,5,0.86328125
614027300,5,0.83984375
614277400,5,0.86328125
614527300,5,0.84912109375
614777400,5,0.85400390625
615027400,5,0.8681640625
615277400,5,0.8681640625
615527400,5,0.8818359375
615777400,5,0.90087890625
616027400,5,0.89599609375
616277400,5,0.88671875
616527400,5,0.89599609375
616777400,5,0.87255859375
617027400,5,0.89599609375
617277400,5,0.91943359375
617527400,5,0.86328125
617777400,5,0.90087890625
618027400,5,0.87744140625
618277400,5,0.8681640625
618527400,5,0.8447265625
618777400,5,0.82568359375
619027400,5,0.86328125
619277400,5,0.83984375
619527400,5,0.87255859375
619777400,5,0.90087890625
620027400,5,0.8916015625
620277400,5,0.87255859375
620527400,5,0.87744140625
620777400,5,0.83984375
621027400,5,0.88671875
621277400,5,0.91015625
621777400,5,0.9052734375
622027400,5,0.8818359375
622277400,5,0.8212890625
622527400,5,0.8681640625
622777400,5,0.8916015625
623027400,5,0.8447265625
623277400,5,0.83984375
623527400,5,0.84912109375
623777400,5,0.8818359375
624027400,5,0.91015625
624277400,5,0.8583984375
624527400,5,0.85400390625
624777400,5,0.86328125
625027400,5,0.88671875
625277400,5,0.72265625
625527400,5,1.271484375
625777400,5,1.00390625
626027400,5,1.037109375
626277400,5,1.0791015625
626527400,5,0.99462890625
626777400,5,0.95263671875
627027400,5,0.89599609375
627277400,5,0.92431640625
627527400,5,0.91943359375
627777400,5,0.94775390625
628027400,5,0.90087890625
628277400,5,0.94287109375
628527400,5,0.9150390625
628777400,5,0.86328125
629027400,5,1.318359375
629277400,5,0.87255859375
629527400,5,0.9052734375
629777400,5,0.83056640625
630277400,5,1.318359375
630777400,5,0.96630859375
631027400,5,0.97119140625
631277400,5,0.99951171875
631527400,5,0.8115234375
631777400,5,0.85400390625
632027400,5,0.84912109375
632277400,5,0.89599609375
632527400,5,0.85400390625
632777500,5,0.83056640625
633027400,5,0.8681640625
633277400,5,0.89599609375
633527400,5,0.90087890625
634027400,5,0.83984375
634277400,5,0.83056640625
634527400,5,0.86328125
634777400,5,0.9052734375
635277400,5,0.86328125
635527500,5,0.86328125
635777400,5,0.8447265625
636027400,5,0.85400390625
636277400,5,0.8447265625
636527400,5,0.90087890625
636777400,5,0.89599609375
637027400,5,0.86328125
637277500,5,0.8583984375
637527400,5,0.90087890625
637777500,5,0.87255859375
638027400,5,0.8583984375
638527400,5,0.84912109375
638777400,5,0.87255859375
639027400,5,0.85400390625
639277400,5,0.85400390625
639527500,5,0.87744140625
639777400,5,0.86328125
640027500,5,0.85400390625
640277400,5,0.8681640625
640527500,5,0.8115234375
640777400,5,0.8349609375
641027400,5,0.84912109375
641277400,5,0.85400390625
641527400,5,0.8583984375
641777500,5,0.8349609375
642027400,5,0.8583984375
642277500,5,0.8681640625
642527400,5,0.85400390625
642777500,5,0.8349609375
643027400,5,0.8212890625
643277500,5,0.86328125
643527400,5,0.86328125
643777400,5,0.8447265625
644027500,5,0.87744140625
644277500,5,0.84912109375
644527500,5,0.84912109375
644777500,5,0.92431640625
645027500,5,0.8583984375
645277500,5,0.8583984375
645527500,5,0.83984375
645777500,5,0.85400390625
646027500,5,0.84912109375
646277500,5,0.8447265625
646527500,5,0.84912109375
646777500,5,0.8818359375
647027500,5,0.86328125
647527500,5,0.8349609375
647777500,5,0.83056640625
648027500,5,0.8681640625
648277500,5,0.83984375
648527500,5,0.8681640625
648777500,5,0.8349609375
649027500,5,0.8583984375
649277500,5,0.8818359375
649527500,5,0.85400390625
649777500,5,0.8349609375
650027500,5,0.88671875
650277500,5,0.89599609375
650527500,5,0.83984375
650777500,5,0.87255859375
651027500,5,0.87255859375
651277500,5,0.83984375
651527500,5,0.82568359375
652027500,5,0.8212890625
652277500,5,0.84912109375
652527500,5,0.86328125
652777500,5,0.88671875
653027500,5,0.8447265625
653277500,5,0.87255859375
653777500,5,0.85400390625
654027500,5,0.88671875
654277500,5,0.8447265625
654527500,5,0.86328125
654777500,5,0.87255859375
655027500,5,0.8583984375
655277500,5,0.83056640625
655527500,5,0.8681640625
656027500,5,0.86328125
656277500,5,0.87255859375
656527500,5,0.8447265625
656777500,5,0.8681640625
657027500,5,0.86328125
657277500,5,0.8681640625
657527500,5,0.8681640625
657777500,5,0.8583984375
658277500,5,0.8583984375
658527500,5,0.87255859375
658777500,5,0.8212890625
659027500,5,0.86328125
659527500,5,0.85400390625
659777500,5,0.8681640625
660027500,5,0.89599609375
660277500,5,0.88671875
660527500,5,0.86328125
660777500,5,0.8447265625
661027500,5,0.8447265625
661277600,5,0.87744140625
661527500,5,0.88671875
661777500,5,0.85400390625
662027500,5,0.90087890625
662277500,5,0.84912109375
662527600,5,0.8818359375
662777500,5,0.8447265625
663027600,5,0.8583984375
663277500,5,0.8681640625
663527500,5,0.8349609375
663777500,5,0.86328125
664027500,5,0.87255859375
664277500,5,0.8583984375
664527500,5,0.84912109375
664777600,5,0.82568359375
665027500,5,0.86328125
665277600,5,0.86328125
665527500,5,0.87744140625
665777600,5,0.8349609375
666027500,5,0.86328125
666277500,5,0.83984375
666527500,5,0.8818359375
666777500,5,0.87744140625
667027600,5,0.8447265625
667277500,5,0.87744140625
667527600,5,0.8447265625
667777500,5,0.87255859375
668027600,5,0.8916015625
668277500,5,0.83984375
668527500,5,0.8681640625
668777500,5,0.86328125
669027500,5,0.85400390625
669277600,5,0.8349609375
669527500,5,0.85400390625
669777600,5,0.85400390625
670027500,5,0.88671875
670277600,5,0.88671875
670527500,5,0.83056640625
670777600,5,0.8447265625
671027500,5,0.85400390625
671277500,5,0.8583984375
671527600,5,0.85400390625
671777500,5,0.8583984375
672027600,5,0.84912109375
672277600,5,0.88671875
672527600,5,0.8583984375
672777600,5,0.81640625
673027600,5,0.81640625
673277600,5,0.8447265625
673527600,5,0.8681640625
673777600,5,0.87255859375
674027600,5,0.8818359375
674277600,5,0.8583984375
674527600,5,0.87744140625
674777600,5,0.83056640625
675027600,5,0.8583984375
675277600,5,0.84912109375
675527600,5,0.88671875
675777600,5,0.8818359375
676027600,5,0.85400390625
676277600,5,0.85400390625
676527600,5,0.8583984375
676777600,5,0.8349609375
677027600,5,0.84912109375
677277600,5,0.84912109375
677527600,5,0.83984375
677777600,5,0.8916015625
678027600,5,0.85400390625
678277600,5,0.86328125
678527600,5,0.87744140625
678777600,5,0.8349609375
679027600,5,0.87255859375
679527600,5,0.83984375
679777600,5,0.8349609375
680027600,5,0.8447265625
680277600,5,0.8916015625
680527600,5,0.86328125
680777600,5,0.84912109375
681277600,5,0.87255859375
681527600,5,0.8681640625
681777600,5,0.8916015625
682027600,5,0.8349609375
682277600,5,0.86328125
682527600,5,0.8681640625
682777600,5,0.8583984375
683027600,5,0.83056640625
683527600,5,0.8447265625
683777600,5,0.87255859375
684027600,5,0.8349609375
684277600,5,0.83984375
684527600,5,0.89599609375
684777600,5,0.83984375
685027600,5,0.8681640625
685277600,5,0.84912109375
685527600,5,0.85400390625
685777600,5,0.86328125
686027600,5,0.91943359375
686277600,5,0.8447265625
686527600,5,0.80224609375
686777600,5,0.8447265625
687027600,5,0.8818359375
687277600,5,0.8583984375
687527600,5,0.88671875
687777600,5,0.8583984375
688027600,5,0.86328125
688527600,5,0.8583984375
688777600,5,0.86328125
689027600,5,0.8583984375
689277600,5,0.83056640625
689527600,5,0.8818359375
689777600,5,0.88671875
690027600,5,0.86328125
690277600,5,0.8583984375
690527700,5,0.8447265625
690777600,5,0.8681640625
691027700,5,0.90087890625
691277600,5,0.84912109375
691527600,5,0.8583984375
691777600,5,0.86328125
692027600,5,0.86328125
692277700,5,0.8681640625
692527600,5,0.8681640625
692777600,5,0.8583984375
693027600,5,0.8583984375
693277700,5,0.87744140625
693527600,5,0.8818359375
693777600,5,0.83056640625
694027600,5,0.82568359375
694277600,5,0.8583984375
694527700,5,0.8583984375
694777600,5,0.90087890625
695027700,5,0.8681640625
695277600,5,0.8818359375
695527700,5,0.8583984375
695777600,5,0.8916015625
696027600,5,0.8447265625
696277600,5,0.8681640625
696527600,5,0.9052734375
696777700,5,0.84912109375
697027600,5,0.85400390625
697277700,5,0.8818359375
697527600,5,0.86328125
697777700,5,0.8583984375
698027600,5,0.85400390625
698277600,5,0.87744140625
698527600,5,0.85400390625
698777600,5,0.8583984375
699027700,5,0.8818359375
699277600,5,0.79736328125
699527700,5,0.86328125
699777600,5,0.8583984375
700027700,5,0.88671875
700277600,5,0.86328125
700527700,5,0.8916015625
700777600,5,0.87744140625
701027600,5,0.8818359375
701277700,5,0.8583984375
701527700,5,0.87744140625
701777700,5,0.86328125
702027700,5,0.84912109375
702277700,5,0.83056640625
702527700,5,0.83984375
702777700,5,0.84912109375
703027700,5,0.83984375
703277700,5,0.83984375
703527700,5,0.87255859375
703777700,5,0.87744140625
704027700,5,0.81640625
704277700,5,0.86328125
704527700,5,0.84912109375
704777700,5,0.87255859375
705027700,5,0.87744140625
705277700,5,0.87744140625
705527700,5,0.87255859375
705777700,5,0.8681640625
706027700,5,0.8583984375
706277700,5,0.88671875
706527700,5,0.87255859375
706777700,5,0.89599609375
707027700,5,0.86328125
707277700,5,0.8681640625
707527700,5,0.86328125
707777700,5,0.85400390625
708027700,5,0.87744140625
708277700,5,0.86328125
708777700,5,0.87744140625
709027700,5,0.8447265625
709277700,5,0.82568359375
709527700,5,0.89599609375
709777700,5,0.86328125
710027700,5,0.83056640625
710277700,5,0.86328125
710527700,5,0.84912109375
711027700,5,0.87255859375
711277700,5,0.86328125
711527700,5,0.8681640625
711777700,5,0.86328125
712027700,5,0.83056640625
712277700,5,0.86328125
712527700,5,0.90087890625
712777700,5,0.8681640625
713277700,5,0.88671875
713527700,5,0.86328125
713777700,5,0.8349609375
714027700,5,0.8583984375
714277700,5,0.8681640625
714527700,5,0.87744140625
714777700,5,0.8681640625
715027700,5,0.87255859375
715277700,5,0.8818359375
715527700,5,0.84912109375
715777700,5,0.8916015625
716027700,5,0.8583984375
716277700,5,0.85400390625
716527700,5,0.86328125
716777700,5,0.87255859375
717027700,5,0.8349609375
717277700,5,0.82568359375
717527700,5,0.83984375
717777700,5,0.87255859375
718027700,5,0.8681640625
718277700,5,0.87255859375
718527700,5,0.9052734375
718777700,5,0.83984375
719027700,5,0.83056640625
719277700,5,0.87744140625
719527700,5,0.85400390625
720027700,5,0.86328125
720277700,5,0.84912109375
720527700,5,0.88671875
720777800,5,0.8916015625
721027700,5,0.83984375
721277700,5,0.87744140625
721527700,5,0.8447265625
721777700,5,0.87744140625
722027800,5,0.87255859375
722277700,5,0.90087890625
722527800,5,0.88671875
722777700,5,0.80712890625
723027800,5,0.8583984375
723277700,5,0.8681640625
723527700,5,0.8583984375
723777700,5,0.8681640625
724027700,5,0.87255859375
724277800,5,0.82568359375
724527700,5,0.83984375
724777800,5,0.8212890625
725027700,5,0.83056640625
725277800,5,0.86328125
725527700,5,0.86328125
725777700,5,0.84912109375
726027700,5,0.8818359375
726277700,5,0.85400390625
726527800,5,0.84912109375
726777700,5,0.84912109375
727027800,5,0.85400390625
727277700,5,0.87744140625
727527800,5,0.8447265625
727777700,5,0.86328125
728027700,5,0.8818359375
728277700,5,0.88671875
728527700,5,0.8447265625
728777800,5,0.8818359375
729027700,5,0.8349609375
729277800,5,0.83984375
729527700,5,0.8447265625
729777800,5,0.84912109375
730027800,5,0.8681640625
730277800,5,0.84912109375
730527800,5,0.86328125
730777800,5,0.8681640625
731027800,5,0.8681640625
731277800,5,0.87255859375
731527800,5,0.85400390625
731777800,5,0.85400390625
732027800,5,0.86328125
732277800,5,0.85400390625
732527800,5,0.85400390625
732777800,5,0.86328125
733027800,5,0.8818359375
733277800,5,0.8818359375
733527800,5,0.8681640625
733777800,5,0.8583984375
734027800,5,0.87744140625
734277800,5,0.88671875
734527800,5,0.8681640625
734777800,5,0.86328125
735027800,5,0.84912109375
735277800,5,0.87255859375
735527800,5,0.86328125
735777800,5,0.87744140625
736277800,5,0.8583984375
736527800,5,0.86328125
736777800,5,0.87255859375
737027800,5,0.81640625
737277800,5,0.84912109375
737527800,5,0.8583984375
737777800,5,0.83984375
738027800,5,0.86328125
738277800,5,0.85400390625
738527800,5,0.89599609375
738777800,5,0.87255859375
739027800,5,0.8212890625
739277800,5,0.8583984375
739527800,5,0.8583984375
739777800,5,0.85400390625
740027800,5,0.84912109375
740277800,5,0.8583984375
740527800,5,0.8447265625
740777800,5,0.8818359375
741027800,5,0.8583984375
741277800,5,0.87744140625
741527800,5,0.88671875
741777800,5,0.8583984375
742027800,5,0.9052734375
742277800,5,0.8349609375
742527800,5,0.87255859375
743027800,5,0.8681640625
743277800,5,0.8349609375
743527800,5,0.87255859375
743777800,5,0.8681640625
744027800,5,0.8681640625
744277800,5,0.85400390625
744527800,5,0.92431640625
744777800,5,0.8583984375
745027800,5,0.86328125
745277800,5,0.8681640625
745527800,5,0.8349609375
745777800,5,0.8115234375
746027800,5,0.8681640625
746277800,5,0.8681640625
746527800,5,0.86328125
747027800,5,0.84912109375
747277800,5,0.87255859375
747527800,5,0.83984375
747777900,5,0.84912109375
748027800,5,0.8681640625
748277800,5,0.83056640625
748527800,5,0.87255859375
748777800,5,0.84912109375
749027800,5,0.87744140625
749277800,5,0.8447265625
749527900,5,0.8916015625
749777800,5,0.87255859375
750027800,5,0.8583984375
750277800,5,0.86328125
750527900,5,0.8818359375
750777800,5,0.84912109375
751027800,5,0.86328125
751277800,5,0.86328125
751527800,5,0.87744140625
751777900,5,0.86328125
752027800,5,0.8916015625
752277900,5,0.82568359375
752527800,5,0.8818359375
752777800,5,0.8818359375
753027800,5,0.85400390625
753277800,5,0.86328125
753527800,5,0.8583984375
753777800,5,0.85400390625
754027900,5,0.87255859375
754277800,5,0.8583984375
754527900,5,0.8349609375
754777800,5,0.84912109375
755027900,5,0.87255859375
755277800,5,0.85400390625
755527800,5,0.87744140625
756027800,5,0.87744140625
756277900,5,0.8349609375
756527800,5,0.86328125
756777900,5,0.8349609375
757027800,5,0.8681640625
757277900,5,0.87744140625
757527800,5,0.88671875
757777800,5,0.83984375
758027800,5,0.8681640625
758277900,5,0.86328125
758527900,5,0.82568359375
758777800,5,0.86328125
759027900,5,0.88671875
759277900,5,0.8447265625
759527900,5,0.85400390625
759777900,5,0.8583984375
760027900,5,0.8681640625
760277900,5,0.8583984375
760527900,5,0.88671875
760777900,5,0.87744140625
761027900,5,0.87744140625
761277900,5,0.84912109375
761527900,5,0.87255859375
761777900,5,0.87255859375
762027900,5,0.8447265625
762277900,5,0.87744140625
762527900,5,0.91015625
762777900,5,0.8583984375
763027900,5,0.84912109375
763277900,5,0.87255859375
763527900,5,0.8681640625
763777900,5,0.86328125
764027900,5,0.87744140625
764277900,5,0.83984375
764527900,5,0.82568359375
764777900,5,0.8583984375
765027900,5,0.87744140625
765277900,5,0.8681640625
765527900,5,0.85400390625
765777900,5,0.87744140625
766027900,5,0.8681640625
766277900,5,0.84912109375
766527900,5,0.85400390625
766777900,5,0.83056640625
767027900,5,0.8681640625
767277900,5,0.85400390625
767527900,5,0.83984375
767777900,5,0.88671875
768027900,5,0.88671875
768277900,5,0.8681640625
768527900,5,0.8681640625
768777900,5,0.84912109375
769027900,5,0.84912109375
