ts,anchor_addr,range
696853100,3,0.234619140625
697853100,3,0.2861328125
698853100,3,0.220458984375
699853100,3,0.2392578125
700853100,3,0.328369140625
702853100,3,0.314453125
703853100,3,0.30029296875
704853100,3,0.2158203125
705853200,3,0.2626953125
706853200,3,0.2440185546875
707853100,3,0.267333984375
708853100,3,0.267333984375
709853100,3,0.258056640625
710853100,3,0.2392578125
711853100,3,0.2486572265625
712853100,3,0.258056640625
713853100,3,0.2298583984375
714853100,3,0.25341796875
715853100,3,0.304931640625
716853100,3,0.295654296875
717853100,3,0.267333984375
718853100,3,0.2440185546875
719853200,3,0.281494140625
720853100,3,0.2392578125
721853100,3,0.2861328125
722853100,3,0.290771484375
723853100,3,0.267333984375
724853200,3,0.27685546875
725853100,3,0.2626953125
726853100,3,0.319091796875
727853100,3,0.295654296875
728853100,3,0.2392578125
729853200,3,0.25341796875
730853100,3,0.272216796875
731853100,3,0.2392578125
732853100,3,0.25341796875
733853200,3,0.290771484375
734853100,3,0.267333984375
735853100,3,0.25341796875
736853100,3,0.272216796875
737853200,3,0.2252197265625
739853200,3,0.281494140625
740853200,3,0.304931640625
741853200,3,0.2861328125
742853200,3,0.290771484375
743853200,3,0.272216796875
744853200,3,0.27685546875
745853200,3,0.290771484375
746853200,3,0.281494140625
748853200,3,0.314453125
749853200,3,0.2392578125
750853200,3,0.281494140625
751853200,3,0.25341796875
752853200,3,0.2298583984375
753853200,3,0.2626953125
754853200,3,0.27685546875
755853200,3,0.234619140625
756853200,3,0.267333984375
757853200,3,0.2861328125
758853200,3,0.272216796875
759853200,3,0.2440185546875
760853200,3,0.267333984375
761853200,3,0.2861328125
762853200,3,0.272216796875
763853200,3,0.304931640625
764853200,3,0.25341796875
765853200,3,0.211181640625
766853200,3,0.319091796875
767853200,3,0.3095703125
768853200,3,0.2392578125
769853200,3,0.2486572265625
770853200,3,0.295654296875
772853200,3,0.2252197265625
773853200,3,0.290771484375
774853200,3,0.304931640625
775853200,3,0.304931640625
776853200,3,0.267333984375
777853200,3,0.267333984375
778853200,3,0.290771484375
779853200,3,0.272216796875
780853200,3,0.30029296875
781853300,3,0.2440185546875
782853200,3,0.2392578125
783853300,3,0.25341796875
784853200,3,0.27685546875
785853300,3,0.2440185546875
786853300,3,0.2486572265625
787853300,3,0.2298583984375
788853300,3,0.295654296875
789853300,3,0.295654296875
790853300,3,0.267333984375
791853300,3,0.2861328125
792853300,3,0.234619140625
793853300,3,0.2017822265625
794853300,3,0.267333984375
795853300,3,0.295654296875
796853300,3,0.234619140625
797853200,3,0.272216796875
798853200,3,0.272216796875
799853300,3,0.304931640625
800853300,3,0.2252197265625
801853200,3,0.220458984375
802853200,3,0.258056640625
803853200,3,0.234619140625
804853300,3,0.3095703125
805853300,3,0.290771484375
806853300,3,0.211181640625
807853300,3,0.304931640625
808853300,3,0.304931640625
809853300,3,0.2252197265625
810853300,3,0.30029296875
811853300,3,0.2626953125
812853300,3,0.234619140625
813853300,3,0.2017822265625
814853300,3,0.234619140625
815853300,3,0.234619140625
816853300,3,0.2252197265625
817853300,3,0.2392578125
818853300,3,0.267333984375
819853300,3,0.304931640625
820853300,3,0.3095703125
821853300,3,0.3095703125
822853300,3,0.2486572265625
823853300,3,0.267333984375
824853300,3,0.2861328125
825853300,3,0.2626953125
826853300,3,0.304931640625
827853300,3,0.25341796875
828853400,3,0.272216796875
829853300,3,0.25341796875
830853300,3,0.27685546875
831853300,3,0.2440185546875
832853400,3,0.267333984375
833853400,3,0.2392578125
834853300,3,0.2392578125
835853300,3,0.267333984375
836853300,3,0.25341796875
837853400,3,0.2440185546875
838853400,3,0.2626953125
839853400,3,0.25341796875
840853400,3,0.2486572265625
842853300,3,0.2626953125
843853300,3,0.295654296875
844853300,3,0.2486572265625
845853300,3,0.2486572265625
846853300,3,0.2486572265625
847853300,3,0.234619140625
848853300,3,0.2298583984375
849853300,3,0.267333984375
850853300,3,0.295654296875
852853400,3,0.2252197265625
853853300,3,0.2861328125
854853300,3,0.27685546875
855853300,3,0.3095703125
856853400,3,0.267333984375
857853400,3,0.2861328125
858853300,3,0.2392578125
859853300,3,0.295654296875
860853300,3,0.2861328125
861853400,3,0.32373046875
862853300,3,0.2252197265625
863853400,3,0.234619140625
864853400,3,0.2861328125
865853400,3,0.25341796875
866853400,3,0.220458984375
867853400,3,0.2158203125
868853400,3,0.2626953125
869853400,3,0.314453125
871853400,3,0.258056640625
872853400,3,0.2392578125
873853400,3,0.234619140625
874853400,3,0.319091796875
875853500,3,0.30029296875
876853400,3,0.2252197265625
877853400,3,0.272216796875
878853400,3,0.234619140625
879853400,3,0.258056640625
880853400,3,0.2392578125
881853400,3,0.25341796875
882853400,3,0.295654296875
883853400,3,0.281494140625
884853500,3,0.27685546875
885853400,3,0.272216796875
886853400,3,0.2486572265625
887853400,3,0.281494140625
888853400,3,0.2252197265625
889853400,3,0.27685546875
890853400,3,0.290771484375
891853400,3,0.258056640625
892853400,3,0.272216796875
894853400,3,0.267333984375
895853400,3,0.2440185546875
896853400,3,0.2440185546875
897853400,3,0.2626953125
898853400,3,0.267333984375
899853400,3,0.2626953125
900853400,3,0.27685546875
901853400,3,0.30029296875
902853400,3,0.295654296875
903853400,3,0.267333984375
904853400,3,0.30029296875
905853400,3,0.267333984375
906853400,3,0.2440185546875
907853400,3,0.267333984375
908853500,3,0.2486572265625
909853400,3,0.290771484375
910853400,3,0.2392578125
911853400,3,0.25341796875
912853500,3,0.295654296875
913853500,3,0.2626953125
914853500,3,0.267333984375
915853500,3,0.267333984375
916853500,3,0.220458984375
917853500,3,0.281494140625
918853500,3,0.3095703125
919853500,3,0.2626953125
920853500,3,0.27685546875
921853500,3,0.27685546875
922853500,3,0.272216796875
923853500,3,0.290771484375
924853500,3,0.267333984375
925853500,3,0.272216796875
926853500,3,0.27685546875
927853600,3,0.267333984375
928853500,3,0.272216796875
929853500,3,0.281494140625
930853500,3,0.272216796875
931853500,3,0.25341796875
932853500,3,0.220458984375
933853500,3,0.272216796875
934853500,3,0.27685546875
935853500,3,0.27685546875
936853500,3,0.2392578125
937853500,3,0.25341796875
938853500,3,0.281494140625
939853500,3,0.2298583984375
940853500,3,0.27685546875
941853500,3,0.258056640625
942853500,3,0.272216796875
943853500,3,0.2626953125
944853500,3,0.25341796875
945853500,3,0.2626953125
946853500,3,0.304931640625
947853500,3,0.2486572265625
948853500,3,0.2626953125
949853500,3,0.295654296875
950853500,3,0.295654296875
951853500,3,0.234619140625
952853500,3,0.25341796875
953853500,3,0.2861328125
954853500,3,0.25341796875
956853500,3,0.27685546875
957853500,3,0.281494140625
958853500,3,0.27685546875
959853600,3,0.2861328125
960853600,3,0.272216796875
961853600,3,0.258056640625
962853600,3,0.2440185546875
963853600,3,0.295654296875
964853600,3,0.281494140625
965853600,3,0.304931640625
966853600,3,0.290771484375
967853600,3,0.25341796875
968853600,3,0.2392578125
969853600,3,0.258056640625
970853600,3,0.27685546875
971853500,3,0.267333984375
972853500,3,0.25341796875
973853500,3,0.27685546875
974853600,3,0.258056640625
975853600,3,0.2392578125
976853500,3,0.2626953125
977853500,3,0.258056640625
978853600,3,0.290771484375
979853600,3,0.2392578125
980853600,3,0.272216796875
981853600,3,0.27685546875
982853600,3,0.281494140625
983853600,3,0.25341796875
985853600,3,0.272216796875
986853600,3,0.27685546875
987853600,3,0.258056640625
988853600,3,0.258056640625
989853600,3,0.30029296875
990853600,3,0.267333984375
991853600,3,0.2861328125
992853600,3,0.295654296875
993853600,3,0.2298583984375
994853600,3,0.281494140625
995853600,3,0.267333984375
996853600,3,0.2440185546875
997853600,3,0.272216796875
998853600,3,0.2298583984375
999853600,3,0.2486572265625
1000853600,3,0.2392578125
1001853600,3,0.2392578125
1002853700,3,0.267333984375
1003853700,3,0.25341796875
1004853600,3,0.27685546875
1005853600,3,0.25341796875
1006853600,3,0.2298583984375
1007853700,3,0.2486572265625
1008853700,3,0.258056640625
1009853600,3,0.272216796875
1010853700,3,0.267333984375
1011853600,3,0.25341796875
1012853700,3,0.2298583984375
1013853700,3,0.220458984375
1014853600,3,0.290771484375
1015853600,3,0.2392578125
1016853600,3,0.32373046875
1017853600,3,0.267333984375
1018853600,3,0.2626953125
1019853600,3,0.2861328125
1020853600,3,0.25341796875
1021853700,3,0.2392578125
1022853600,3,0.2626953125
1023853600,3,0.234619140625
1024853600,3,0.2861328125
1025853600,3,0.272216796875
1027853700,3,0.2626953125
1028853600,3,0.258056640625
1029853600,3,0.2298583984375
1030853600,3,0.27685546875
1031853700,3,0.234619140625
1032853600,3,0.258056640625
1033853600,3,0.258056640625
1034853600,3,0.281494140625
1035853700,3,0.2861328125
1036853700,3,0.267333984375
1037853600,3,0.281494140625
1038853700,3,0.2440185546875
1039853700,3,0.3095703125
1040853700,3,0.272216796875
1041853700,3,0.258056640625
1042853700,3,0.2486572265625
1043853700,3,0.2486572265625
1044853700,3,0.2392578125
1045853700,3,0.272216796875
1046853800,3,0.2486572265625
1047853700,3,0.2861328125
1048853700,3,0.2626953125
1049853700,3,0.295654296875
1050853700,3,0.272216796875
1051853700,3,0.2861328125
1052853700,3,0.258056640625
1053853700,3,0.2861328125
1054853700,3,0.281494140625
1055853800,3,0.2440185546875
1056853700,3,0.2298583984375
1057853700,3,0.2392578125
1058853700,3,0.281494140625
1059853700,3,0.220458984375
1060853700,3,0.2486572265625
1061853700,3,0.2626953125
1062853700,3,0.258056640625
1063853700,3,0.2017822265625
1064853700,3,0.2252197265625
1065853700,3,0.2626953125
1066853700,3,0.2298583984375
1067853700,3,0.25341796875
1068853700,3,0.295654296875
1069853700,3,0.27685546875
1070853700,3,0.2861328125
1071853700,3,0.290771484375
1072853700,3,0.258056640625
1073853800,3,0.3095703125
1074853700,3,0.2017822265625
1075853700,3,0.267333984375
1076853700,3,0.3095703125
1077853700,3,0.2626953125
1079853800,3,0.2298583984375
1080853700,3,0.2298583984375
1081853700,3,0.220458984375
1082853700,3,0.281494140625
1083853800,3,0.30029296875
1084853700,3,0.30029296875
1085853700,3,0.25341796875
1086853700,3,0.2298583984375
1087853800,3,0.2392578125
1088853800,3,0.319091796875
1089853800,3,0.211181640625
1090853800,3,0.2064208984375
1091853800,3,0.27685546875
1092853800,3,0.2861328125
1093853800,3,0.319091796875
1094853800,3,0.2298583984375
1095853800,3,0.2298583984375
1096853800,3,0.290771484375
1097853800,3,0.220458984375
1098853800,3,0.267333984375
1099853800,3,0.234619140625
1100853800,3,0.281494140625
1101853800,3,0.2298583984375
1102853800,3,0.2486572265625
1103853800,3,0.290771484375
1104853800,3,0.2298583984375
1105853800,3,0.2440185546875
1106853800,3,0.2298583984375
1107853800,3,0.319091796875
1108853800,3,0.234619140625
1109853800,3,0.2392578125
1110853800,3,0.197021484375
1112853800,3,0.3095703125
1113853800,3,0.2252197265625
1114853800,3,0.25341796875
1115853800,3,0.304931640625
1116853800,3,0.2392578125
1117853800,3,0.2626953125
1118853800,3,0.2486572265625
1119853800,3,0.295654296875
1120853800,3,0.314453125
1121853800,3,0.234619140625
1122853800,3,0.2298583984375
1123853800,3,0.27685546875
1124853800,3,0.2440185546875
1125853800,3,0.2861328125
1126853800,3,0.290771484375
1127853800,3,0.2440185546875
1128853800,3,0.295654296875
1129853800,3,0.2298583984375
1131853800,3,0.2392578125
1132853800,3,0.290771484375
1133853800,3,0.197021484375
1134853800,3,0.30029296875
1135853900,3,0.258056640625
1136853900,3,0.220458984375
1137853900,3,0.2298583984375
1138853900,3,0.2626953125
1139853900,3,0.2252197265625
1140853900,3,0.2252197265625
1141853900,3,0.2298583984375
1142853900,3,0.2440185546875
1143853900,3,0.25341796875
1144853900,3,0.25341796875
1145853900,3,0.2392578125
1146853900,3,0.27685546875
1147853900,3,0.258056640625
1148853900,3,0.2486572265625
1149853900,3,0.25341796875
1150853900,3,0.2064208984375
1151853800,3,0.2298583984375
1152853800,3,0.258056640625
1153853800,3,0.2158203125
1154853900,3,0.211181640625
1155853900,3,0.314453125
1156853900,3,0.2298583984375
1157853900,3,0.281494140625
1158853900,3,0.211181640625
1160853900,3,0.2252197265625
1161853900,3,0.258056640625
1162853900,3,0.272216796875
1164853900,3,0.2252197265625
1165853900,3,0.295654296875
1166853900,3,0.2861328125
1167853900,3,0.2158203125
1168853900,3,0.272216796875
1169853900,3,0.2440185546875
1170853900,3,0.2392578125
1171853900,3,0.2626953125
1172853900,3,0.295654296875
1173853900,3,0.304931640625
1174853900,3,0.2440185546875
1175853900,3,0.304931640625
1176853900,3,0.272216796875
1177853900,3,0.2064208984375
1178853900,3,0.295654296875
1179853900,3,0.314453125
1180853900,3,0.272216796875
1181853900,3,0.2486572265625
1183854000,3,0.295654296875
1184853900,3,0.267333984375
1185854000,3,0.32373046875
1186854000,3,0.267333984375
1187854000,3,0.3095703125
1188854000,3,0.319091796875
1189854000,3,0.2252197265625
1190854000,3,0.2252197265625
1191854000,3,0.314453125
1192854000,3,0.304931640625
1193854000,3,0.30029296875
1194853900,3,0.328369140625
1195853900,3,0.27685546875
1196854000,3,0.272216796875
1197854000,3,0.27685546875
1198853900,3,0.2626953125
1199853900,3,0.2486572265625
1200853900,3,0.2626953125
1202854000,3,0.2486572265625
1203853900,3,0.272216796875
1204853900,3,0.2861328125
1205853900,3,0.2626953125
1206854000,3,0.290771484375
1207853900,3,0.272216796875
1208853900,3,0.2440185546875
1209853900,3,0.2392578125
1210854000,3,0.220458984375
1211854000,3,0.295654296875
1212853900,3,0.272216796875
1213854000,3,0.272216796875
1214854000,3,0.25341796875
1215854000,3,0.3095703125
1216854000,3,0.295654296875
1217854000,3,0.2626953125
1218854000,3,0.2626953125
1219854000,3,0.295654296875
1220854000,3,0.319091796875
1221854000,3,0.295654296875
1222854000,3,0.2392578125
1223854000,3,0.30029296875
1224854000,3,0.2486572265625
1225854000,3,0.304931640625
1226854000,3,0.234619140625
1227854000,3,0.234619140625
1228854000,3,0.2252197265625
1229854100,3,0.2861328125
1230854100,3,0.27685546875
1231854000,3,0.25341796875
1232854000,3,0.2486572265625
1233854000,3,0.314453125
1234854100,3,0.272216796875
1235854100,3,0.2626953125
1236854100,3,0.267333984375
1237854000,3,0.2064208984375
1238854000,3,0.2252197265625
1239854000,3,0.234619140625
1240854000,3,0.2626953125
1241854000,3,0.2861328125
1242854000,3,0.295654296875
1243854000,3,0.2626953125
1244854000,3,0.234619140625
1245854000,3,0.3095703125
1246854000,3,0.272216796875
1247854000,3,0.2158203125
1248854100,3,0.2158203125
1249854000,3,0.234619140625
1250854000,3,0.304931640625
1251854000,3,0.3095703125
1252854000,3,0.2158203125
1254854100,3,0.2392578125
1255854000,3,0.281494140625
1256854000,3,0.304931640625
1257854000,3,0.314453125
1258854100,3,0.27685546875
1259854000,3,0.272216796875
1260854000,3,0.304931640625
1261854000,3,0.2252197265625
1262854000,3,0.2392578125
1263854100,3,0.281494140625
1264854000,3,0.2486572265625
1265854000,3,0.197021484375
1266854000,3,0.272216796875
1267854100,3,0.290771484375
1268854100,3,0.234619140625
1269854100,3,0.2486572265625
1270854100,3,0.258056640625
1271854100,3,0.2486572265625
1272854100,3,0.258056640625
1273854100,3,0.2486572265625
1274854100,3,0.272216796875
1275854100,3,0.272216796875
1276854100,3,0.30029296875
1277854100,3,0.30029296875
1278854100,3,0.2861328125
1279854100,3,0.27685546875
1280854100,3,0.25341796875
1281854100,3,0.2440185546875
1282854100,3,0.290771484375
1283854100,3,0.272216796875
1284854100,3,0.25341796875
1285854100,3,0.281494140625
1287854100,3,0.267333984375
1288854100,3,0.25341796875
1289854100,3,0.25341796875
1290854100,3,0.314453125
1291854100,3,0.295654296875
1292854100,3,0.197021484375
1293854100,3,0.314453125
1294854100,3,0.2626953125
1295854100,3,0.2252197265625
1296854100,3,0.2392578125
1297854100,3,0.272216796875
1298854100,3,0.2626953125
1299854100,3,0.234619140625
1300854200,3,0.2626953125
1301854100,3,0.295654296875
1302854100,3,0.295654296875
1303854100,3,0.2392578125
1304854100,3,0.220458984375
1306854200,3,0.281494140625
1307854100,3,0.290771484375
1308854100,3,0.2486572265625
1309854100,3,0.267333984375
1310854100,3,0.267333984375
1311854100,3,0.30029296875
1312854100,3,0.2440185546875
1313854200,3,0.295654296875
1314854200,3,0.267333984375
1315854200,3,0.2861328125
1316854200,3,0.2626953125
1317854200,3,0.258056640625
1318854200,3,0.272216796875
1319854200,3,0.2440185546875
1320854200,3,0.25341796875
1321854200,3,0.290771484375
1322854200,3,0.27685546875
1323854200,3,0.2626953125
1325854200,3,0.2440185546875
1326854200,3,0.27685546875
1327854200,3,0.267333984375
1328854200,3,0.290771484375
1329854200,3,0.2626953125
1330854200,3,0.272216796875
1331854200,3,0.2861328125
1332854200,3,0.2392578125
1333854200,3,0.281494140625
1334854200,3,0.295654296875
1335854200,3,0.258056640625
1336854200,3,0.27685546875
1337854200,3,0.281494140625
1339854200,3,0.272216796875
1340854200,3,0.258056640625
1341854200,3,0.258056640625
1342854200,3,0.2626953125
1343854200,3,0.234619140625
1344854200,3,0.267333984375
1345854200,3,0.2440185546875
1346854200,3,0.2861328125
1347854200,3,0.2486572265625
1348854200,3,0.290771484375
1349854200,3,0.267333984375
1350854200,3,0.258056640625
1351854200,3,0.27685546875
1352854200,3,0.258056640625
1353854200,3,0.267333984375
1354854200,3,0.272216796875
1355854200,3,0.258056640625
1356854200,3,0.258056640625
1358854300,3,0.2440185546875
1359854200,3,0.27685546875
1360854200,3,0.2626953125
1361854200,3,0.258056640625
1362854300,3,0.2158203125
1363854300,3,0.2440185546875
1364854300,3,0.267333984375
1365854300,3,0.272216796875
1366854300,3,0.25341796875
1367854300,3,0.290771484375
1368854300,3,0.281494140625
1369854300,3,0.27685546875
1370854300,3,0.272216796875
1371854300,3,0.2440185546875
1372854300,3,0.27685546875
1373854200,3,0.2626953125
1374854200,3,0.25341796875
1375854200,3,0.2392578125
1376854300,3,0.25341796875
1377854300,3,0.2486572265625
1378854200,3,0.258056640625
1379854200,3,0.2486572265625
1380854200,3,0.25341796875
1381854300,3,0.27685546875
1382854200,3,0.220458984375
1383854200,3,0.2486572265625
1384854200,3,0.267333984375
1385854300,3,0.2626953125
1386854300,3,0.25341796875
1387854200,3,0.267333984375
1388854200,3,0.2440185546875
1389854300,3,0.2626953125
1390854300,3,0.258056640625
1391854300,3,0.25341796875
1392854300,3,0.2392578125
1393854300,3,0.2392578125
1394854300,3,0.27685546875
1395854300,3,0.267333984375
1396854300,3,0.25341796875
1397854300,3,0.281494140625
1398854300,3,0.2861328125
1399854300,3,0.2298583984375
1400854300,3,0.27685546875
1401854300,3,0.25341796875
1402854300,3,0.2626953125
1403854300,3,0.272216796875
1404854300,3,0.258056640625
1405854400,3,0.2486572265625
1406854300,3,0.2861328125
1407854300,3,0.25341796875
1408854300,3,0.319091796875
1409854400,3,0.2440185546875
1410854300,3,0.25341796875
1411854300,3,0.290771484375
1412854300,3,0.2861328125
1413854300,3,0.27685546875
1414854400,3,0.25341796875
1415854300,3,0.32373046875
1416854300,3,0.25341796875
1417854300,3,0.2626953125
1419854300,3,0.2626953125
1420854300,3,0.272216796875
1421854300,3,0.272216796875
1422854300,3,0.2486572265625
1423854300,3,0.3095703125
1424854300,3,0.267333984375
1425854300,3,0.267333984375
1426854300,3,0.25341796875
1427854300,3,0.290771484375
1428854300,3,0.27685546875
1429854300,3,0.30029296875
1430854300,3,0.2626953125
1431854300,3,0.272216796875
1432854400,3,0.272216796875
1433854400,3,0.2440185546875
1434854300,3,0.281494140625
1435854300,3,0.3095703125
1436854300,3,0.25341796875
1438854400,3,0.2298583984375
1439854300,3,0.2861328125
1440854300,3,0.281494140625
1441854300,3,0.267333984375
1442854400,3,0.30029296875
1443854400,3,0.267333984375
1444854400,3,0.2861328125
1445854300,3,0.290771484375
1446854300,3,0.220458984375
1447854400,3,0.27685546875
1448854400,3,0.234619140625
1449854400,3,0.25341796875
1450854400,3,0.2440185546875
1451854400,3,0.2440185546875
1452854400,3,0.267333984375
1453854400,3,0.234619140625
1454854400,3,0.2440185546875
1455854400,3,0.2440185546875
1457854400,3,0.2486572265625
1458854400,3,0.27685546875
1459854400,3,0.290771484375
1460854400,3,0.2626953125
1461854500,3,0.281494140625
1462854400,3,0.25341796875
1463854400,3,0.25341796875
1464854400,3,0.2486572265625
1465854400,3,0.267333984375
1466854400,3,0.2486572265625
1467854400,3,0.2440185546875
1468854400,3,0.267333984375
1469854400,3,0.2626953125
1470854400,3,0.2298583984375
1471854400,3,0.32373046875
1472854400,3,0.2440185546875
1473854400,3,0.281494140625
1474854400,3,0.290771484375
1475854400,3,0.2298583984375
1476854400,3,0.304931640625
1477854400,3,0.234619140625
1478854400,3,0.281494140625
1480854400,3,0.2252197265625
1481854400,3,0.234619140625
1482854400,3,0.267333984375
1483854400,3,0.2158203125
1484854500,3,0.2486572265625
1485854400,3,0.304931640625
1486854400,3,0.2158203125
1487854400,3,0.281494140625
1488854400,3,0.220458984375
1489854400,3,0.272216796875
1490854500,3,0.197021484375
1491854400,3,0.258056640625
1492854500,3,0.267333984375
1493854500,3,0.25341796875
1494854500,3,0.2298583984375
1495854500,3,0.281494140625
1496854500,3,0.304931640625
48891804,3,0.1876220703125
49891904,3,0.3095703125
50891804,3,0.211181640625
51891804,3,0.267333984375
52891804,3,0.281494140625
53891904,3,0.2861328125
54891904,3,0.295654296875
55891804,3,0.220458984375
56891804,3,0.342529296875
57891804,3,0.2252197265625
58891904,3,0.3095703125
60891904,3,0.2298583984375
61891904,3,0.220458984375
62891904,3,0.25341796875
63891904,3,0.281494140625
64891904,3,0.281494140625
65891904,3,0.211181640625
66891904,3,0.220458984375
67891904,3,0.3330078125
68891904,3,0.2392578125
69891904,3,0.2064208984375
